"","ParticipantID","SessionDate","Block","Trial","PatternType","LeftCoh","RightCoh","Response","RT","Acc","Coh","Run","DegPSec","Gender","Race","Ethnicity","Language","Setting","State","SpeedOrder","AgeYears","Age","SubID","Speed"
"4413",15,"Feb-2015",2,8,"linear",0,0.15,"L",1.7351,FALSE,0.15,3,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4414",15,"Feb-2015",2,8,"linear",0,0.15,"R",1.1848,TRUE,0.15,4,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4415",15,"Feb-2015",2,8,"radial",0.05,0,"R",5.1879,FALSE,0.05,1,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4416",15,"Feb-2015",2,8,"radial",0.05,0,"R",2.4855,FALSE,0.05,2,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4417",15,"Feb-2015",2,9,"linear",0,0.1,"R",2.8358,TRUE,0.1,3,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4418",15,"Feb-2015",2,9,"linear",0,0.1,"R",1.8517,TRUE,0.1,4,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4419",15,"Feb-2015",2,9,"radial",0,0.1,"R",2.6855,TRUE,0.1,1,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4420",15,"Feb-2015",2,9,"radial",0,0.1,"R",2.2581,TRUE,0.1,2,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4421",15,"Feb-2015",2,10,"radial",0,0.15,"R",1.0539,TRUE,0.15,3,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4422",15,"Feb-2015",2,10,"radial",0,0.15,"R",1.4735,TRUE,0.15,4,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4423",15,"Feb-2015",2,10,"linear",0.05,0,"L",2.5859,TRUE,0.05,1,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4424",15,"Feb-2015",2,10,"linear",0.05,0,"R",4.3869,FALSE,0.05,2,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4425",15,"Feb-2015",2,11,"radial",0.05,0,"R",3.5363,FALSE,0.05,3,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4426",15,"Feb-2015",2,11,"radial",0.05,0,"L",2.6523,TRUE,0.05,4,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4427",15,"Feb-2015",2,11,"radial",0,0.05,"R",5.3553,TRUE,0.05,1,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4428",15,"Feb-2015",2,11,"radial",0,0.05,"L",2.8892,FALSE,0.05,2,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4429",15,"Feb-2015",2,12,"radial",0.15,0,"L",0.7522,TRUE,0.15,3,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4430",15,"Feb-2015",2,12,"radial",0.15,0,"L",1.001,TRUE,0.15,4,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4431",15,"Feb-2015",2,12,"linear",0,0.15,"L",5.4582,FALSE,0.15,1,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4432",15,"Feb-2015",2,12,"linear",0,0.15,"R",1.4181,TRUE,0.15,2,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4433",15,"Feb-2015",2,13,"linear",0,0.05,"R",2.8392,TRUE,0.05,3,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4434",15,"Feb-2015",2,13,"linear",0,0.05,"R",1.8685,TRUE,0.05,4,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4435",15,"Feb-2015",2,13,"linear",0,0.2,"R",1.2681,TRUE,0.2,1,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4436",15,"Feb-2015",2,13,"linear",0,0.2,"L",4.5926,FALSE,0.2,2,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4437",15,"Feb-2015",2,14,"radial",0,0.1,"L",1.0674,FALSE,0.1,3,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4438",15,"Feb-2015",2,14,"radial",0,0.1,"R",2.4018,TRUE,0.1,4,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4439",15,"Feb-2015",2,14,"linear",0.1,0,"L",2.7191,TRUE,0.1,1,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4440",15,"Feb-2015",2,14,"linear",0.1,0,"L",2.5549,TRUE,0.1,2,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4441",15,"Feb-2015",2,15,"radial",0.1,0,"R",4.4877,FALSE,0.1,3,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4442",15,"Feb-2015",2,15,"radial",0.1,0,"L",2.8552,TRUE,0.1,4,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4443",15,"Feb-2015",2,15,"radial",0.2,0,"L",1.2033,TRUE,0.2,1,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4444",15,"Feb-2015",2,15,"radial",0.2,0,"L",0.98521,TRUE,0.2,2,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4445",15,"Feb-2015",2,16,"linear",0.15,0,"R",1.8684,FALSE,0.15,3,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4446",15,"Feb-2015",2,16,"linear",0.15,0,"R",2.1686,FALSE,0.15,4,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4447",15,"Feb-2015",2,16,"linear",0,0.05,"R",3.4695,TRUE,0.05,1,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4448",15,"Feb-2015",2,16,"linear",0,0.05,"R",3.8796,TRUE,0.05,2,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4449",15,"Feb-2015",3,1,"radial",0.2,0,"L",0.78397,TRUE,0.2,3,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4450",15,"Feb-2015",3,1,"radial",0.2,0,"L",1.1031,TRUE,0.2,4,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4451",15,"Feb-2015",3,1,"radial",0.15,0,"L",2.8857,TRUE,0.15,1,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4452",15,"Feb-2015",3,1,"radial",0.15,0,"L",2.3587,TRUE,0.15,2,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4453",15,"Feb-2015",3,2,"radial",0,0.05,"R",2.6857,TRUE,0.05,3,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4454",15,"Feb-2015",3,2,"radial",0,0.05,"L",0.91848,FALSE,0.05,4,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4455",15,"Feb-2015",3,2,"radial",0.1,0,"R",4.1539,FALSE,0.1,1,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4456",15,"Feb-2015",3,2,"radial",0.1,0,"L",2.0019,TRUE,0.1,2,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4457",15,"Feb-2015",3,3,"radial",0,0.2,"R",0.94049,TRUE,0.2,3,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4458",15,"Feb-2015",3,3,"radial",0,0.2,"R",2.1521,TRUE,0.2,4,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4459",15,"Feb-2015",3,3,"radial",0,0.15,"R",1.3514,TRUE,0.15,1,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4460",15,"Feb-2015",3,3,"radial",0,0.15,"R",2.5189,TRUE,0.15,2,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4461",15,"Feb-2015",3,4,"radial",0,0.15,"R",1.6849,TRUE,0.15,3,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4462",15,"Feb-2015",3,4,"radial",0,0.15,"R",2.428,TRUE,0.15,4,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4463",15,"Feb-2015",3,4,"radial",0,0.2,"R",1.2679,TRUE,0.2,1,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4464",15,"Feb-2015",3,4,"radial",0,0.2,"R",1.2844,TRUE,0.2,2,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4465",15,"Feb-2015",3,5,"linear",0.1,0,"R",4.087,FALSE,0.1,3,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4466",15,"Feb-2015",3,5,"linear",0.1,0,"L",2.1043,TRUE,0.1,4,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4467",15,"Feb-2015",3,5,"radial",0.05,0,"L",2.3855,TRUE,0.05,1,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4468",15,"Feb-2015",3,5,"radial",0.05,0,"R",3.5032,FALSE,0.05,2,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4469",15,"Feb-2015",3,6,"linear",0.2,0,"R",2.1081,FALSE,0.2,3,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4470",15,"Feb-2015",3,6,"linear",0.2,0,"L",3.5566,TRUE,0.2,4,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4471",15,"Feb-2015",3,6,"radial",0,0.1,"R",2.5689,TRUE,0.1,1,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4472",15,"Feb-2015",3,6,"radial",0,0.1,"R",2.5857,TRUE,0.1,2,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4473",15,"Feb-2015",3,7,"linear",0.05,0,"L",1.2011,TRUE,0.05,3,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4474",15,"Feb-2015",3,7,"linear",0.05,0,"L",2.2013,TRUE,0.05,4,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4475",15,"Feb-2015",3,7,"radial",0,0.05,"L",2.5027,FALSE,0.05,1,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4476",15,"Feb-2015",3,7,"radial",0,0.05,"R",2.5187,TRUE,0.05,2,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4477",15,"Feb-2015",3,8,"linear",0,0.2,"R",1.9196,TRUE,0.2,3,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4478",15,"Feb-2015",3,8,"linear",0,0.2,"R",1.1679,TRUE,0.2,4,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4479",15,"Feb-2015",3,8,"linear",0.2,0,"L",2.3686,TRUE,0.2,1,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4480",15,"Feb-2015",3,8,"linear",0.2,0,"R",2.5357,FALSE,0.2,2,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4481",15,"Feb-2015",3,9,"linear",0,0.15,"R",1.3052,TRUE,0.15,3,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4482",15,"Feb-2015",3,9,"linear",0,0.15,"R",2.8193,TRUE,0.15,4,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4483",15,"Feb-2015",3,9,"linear",0,0.1,"R",4.621,TRUE,0.1,1,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4484",15,"Feb-2015",3,9,"linear",0,0.1,"L",1.1847,FALSE,0.1,2,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4485",15,"Feb-2015",3,10,"radial",0.05,0,"R",2.569,FALSE,0.05,3,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4486",15,"Feb-2015",3,10,"radial",0.05,0,"R",5.5091,FALSE,0.05,4,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4487",15,"Feb-2015",3,10,"radial",0.2,0,"L",1.568,TRUE,0.2,1,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4488",15,"Feb-2015",3,10,"radial",0.2,0,"L",0.93434,TRUE,0.2,2,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4489",15,"Feb-2015",3,11,"radial",0.15,0,"L",1.4345,TRUE,0.15,3,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4490",15,"Feb-2015",3,11,"radial",0.15,0,"L",1.3678,TRUE,0.15,4,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4491",15,"Feb-2015",3,11,"linear",0.15,0,"L",3.7697,TRUE,0.15,1,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4492",15,"Feb-2015",3,11,"linear",0.15,0,"L",1.7184,TRUE,0.15,2,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4493",15,"Feb-2015",3,12,"radial",0,0.1,"L",4.6873,FALSE,0.1,3,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4494",15,"Feb-2015",3,12,"radial",0,0.1,"R",4.0699,TRUE,0.1,4,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4495",15,"Feb-2015",3,12,"linear",0.05,0,"R",2.986,FALSE,0.05,1,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4496",15,"Feb-2015",3,12,"linear",0.05,0,"R",2.5025,FALSE,0.05,2,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4497",15,"Feb-2015",3,13,"radial",0.1,0,"R",2.4691,FALSE,0.1,3,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4498",15,"Feb-2015",3,13,"radial",0.1,0,"R",5.3215,FALSE,0.1,4,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4499",15,"Feb-2015",3,13,"linear",0,0.15,"R",NA,TRUE,0.15,1,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4500",15,"Feb-2015",3,13,"linear",0,0.15,"L",0.8845,FALSE,0.15,2,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4501",15,"Feb-2015",3,14,"linear",0,0.1,"L",1.5681,FALSE,0.1,3,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4502",15,"Feb-2015",3,14,"linear",0,0.1,"R",1.9389,TRUE,0.1,4,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4503",15,"Feb-2015",3,14,"linear",0,0.2,"R",1.2394,TRUE,0.2,1,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4504",15,"Feb-2015",3,14,"linear",0,0.2,"R",2.7692,TRUE,0.2,2,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4505",15,"Feb-2015",3,15,"linear",0,0.05,"R",2.469,TRUE,0.05,3,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4506",15,"Feb-2015",3,15,"linear",0,0.05,"L",4.2872,FALSE,0.05,4,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4507",15,"Feb-2015",3,15,"linear",0.1,0,"L",2.5523,TRUE,0.1,1,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4508",15,"Feb-2015",3,15,"linear",0.1,0,"L",2.5352,TRUE,0.1,2,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4509",15,"Feb-2015",3,16,"linear",0.15,0,"R",3.687,FALSE,0.15,3,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4510",15,"Feb-2015",3,16,"linear",0.15,0,"R",1.4514,FALSE,0.15,4,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4511",15,"Feb-2015",3,16,"linear",0,0.05,"L",2.719,FALSE,0.05,1,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4512",15,"Feb-2015",3,16,"linear",0,0.05,"R",2.0234,TRUE,0.05,2,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4513",15,"Feb-2015",4,1,"linear",0.1,0,"R",0.88439,FALSE,0.1,3,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4514",15,"Feb-2015",4,1,"linear",0.1,0,"R",3.8897,FALSE,0.1,4,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4515",15,"Feb-2015",4,1,"radial",0.15,0,"L",1.1567,TRUE,0.15,1,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4516",15,"Feb-2015",4,1,"radial",0.15,0,"L",1.0173,TRUE,0.15,2,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4517",15,"Feb-2015",4,2,"radial",0.2,0,"L",0.80093,TRUE,0.2,3,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4518",15,"Feb-2015",4,2,"radial",0.2,0,"L",0.73402,TRUE,0.2,4,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4519",15,"Feb-2015",4,2,"linear",0.2,0,"L",3.636,TRUE,0.2,1,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4520",15,"Feb-2015",4,2,"linear",0.2,0,"R",2.0699,FALSE,0.2,2,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4521",15,"Feb-2015",4,3,"radial",0,0.05,"R",2.6691,TRUE,0.05,3,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4522",15,"Feb-2015",4,3,"radial",0,0.05,"R",3.9762,TRUE,0.05,4,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4523",15,"Feb-2015",4,3,"radial",0.1,0,"L",3.9393,TRUE,0.1,1,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4524",15,"Feb-2015",4,3,"radial",0.1,0,"L",0.71774,TRUE,0.1,2,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4525",15,"Feb-2015",4,4,"linear",0.2,0,"L",2.569,TRUE,0.2,3,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4526",15,"Feb-2015",4,4,"linear",0.2,0,"L",3.3699,TRUE,0.2,4,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4527",15,"Feb-2015",4,4,"radial",0,0.15,"R",2.4858,TRUE,0.15,1,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4528",15,"Feb-2015",4,4,"radial",0,0.15,"R",1.201,TRUE,0.15,2,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4529",15,"Feb-2015",4,5,"linear",0.05,0,"L",2.0353,TRUE,0.05,3,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4530",15,"Feb-2015",4,5,"linear",0.05,0,"R",5.4048,FALSE,0.05,4,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4531",15,"Feb-2015",4,5,"linear",0,0.1,"R",4.2537,TRUE,0.1,1,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4532",15,"Feb-2015",4,5,"linear",0,0.1,"L",1.0725,FALSE,0.1,2,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4533",15,"Feb-2015",4,6,"radial",0,0.2,"R",2.4522,TRUE,0.2,3,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4534",15,"Feb-2015",4,6,"radial",0,0.2,"R",0.83426,TRUE,0.2,4,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4535",15,"Feb-2015",4,6,"radial",0,0.2,"R",1.104,TRUE,0.2,1,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4536",15,"Feb-2015",4,6,"radial",0,0.2,"R",0.88423,TRUE,0.2,2,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4537",15,"Feb-2015",4,7,"radial",0,0.15,"R",2.5859,TRUE,0.15,3,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4538",15,"Feb-2015",4,7,"radial",0,0.15,"R",2.9382,TRUE,0.15,4,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4539",15,"Feb-2015",4,7,"radial",0.05,0,"L",3.1196,TRUE,0.05,1,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4540",15,"Feb-2015",4,7,"radial",0.05,0,"L",2.552,TRUE,0.05,2,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4541",15,"Feb-2015",4,8,"linear",0,0.2,"L",1.2008,FALSE,0.2,3,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4542",15,"Feb-2015",4,8,"linear",0,0.2,"R",2.0014,TRUE,0.2,4,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4543",15,"Feb-2015",4,8,"linear",0.15,0,"R",2.569,FALSE,0.15,1,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4544",15,"Feb-2015",4,8,"linear",0.15,0,"L",1.1845,TRUE,0.15,2,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4545",15,"Feb-2015",4,9,"linear",0,0.15,"L",1.3847,FALSE,0.15,3,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4546",15,"Feb-2015",4,9,"linear",0,0.15,"R",1.8851,TRUE,0.15,4,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4547",15,"Feb-2015",4,9,"radial",0,0.1,"R",2.7186,TRUE,0.1,1,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4548",15,"Feb-2015",4,9,"radial",0,0.1,"R",2.2201,TRUE,0.1,2,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
"4549",15,"Feb-2015",4,10,"linear",0,0.1,"L",2.3019,FALSE,0.1,3,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4550",15,"Feb-2015",4,10,"linear",0,0.1,"R",2.9861,TRUE,0.1,4,2,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,2
"4551",15,"Feb-2015",4,10,"radial",0,0.05,"L",1.9851,FALSE,0.05,1,8,"Female","White","Not Hispanic or Latino","English","Lab","PA","8-8-2-2",19.43874059,19.43874059,15,8
