"SubID","Block","Trial","PatternType","LeftCoh","RightCoh","Response","RT","Acc","Speed","AgeDays","Gender","Condition","Group","group.name","Coh"
"1086",4,1,"linear",0,0.6,"R",1.1434,TRUE,8,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1086",2,10,"radial",0.6,0,"L",1.2013,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1086",4,11,"radial",0,0.6,"R",1.2343,TRUE,8,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1086",3,5,"radial",0.15,0,"L",1.4345,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1086",2,10,"linear",0,0.15,"R",2.3519,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1086",3,3,"radial",0.45,0,"L",1.0015,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1086",1,11,"linear",0,0.45,"R",1.5347,TRUE,8,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1086",4,10,"linear",0,0.3,"L",1.5678,FALSE,8,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1086",3,4,"radial",0.3,0,"L",1.5409,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1086",3,3,"radial",0.45,0,"L",1.1519,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1086",2,5,"radial",0.3,0,"L",1.2676,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1086",1,13,"linear",0.15,0,"R",2.3019,FALSE,8,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1086",2,5,"linear",0,0.15,"R",2.5093,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1086",3,11,"radial",0.15,0,"L",2.2356,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1086",4,15,"linear",0,0.15,"R",1.8017,TRUE,8,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1086",3,5,"linear",0.15,0,"L",2.0683,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1086",4,11,"radial",0.15,0,"L",1.5346,TRUE,8,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1086",3,9,"radial",0,0.3,"R",1.1346,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1086",2,1,"radial",0,0.15,"R",2.3688,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1086",4,5,"linear",0.6,0,"L",1.3226,TRUE,8,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1086",3,13,"radial",0.6,0,"L",1.1679,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1086",2,15,"linear",0,0.3,"R",2.1017,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1086",1,14,"linear",0.45,0,"L",1.6347,TRUE,8,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1086",3,12,"linear",0,0.6,"R",1.7355,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1086",1,6,"linear",0,0.45,"R",1.2343,TRUE,8,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1086",3,6,"radial",0.45,0,"L",1.2352,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1086",4,6,"linear",0,0.45,"R",1.6847,TRUE,8,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1086",4,3,"radial",0,0.15,"R",1.4015,TRUE,8,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1086",2,11,"linear",0.45,0,"L",1.1845,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1086",1,6,"linear",0.6,0,"L",1.1511,TRUE,8,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1086",2,14,"linear",0,0.3,"R",2.4025,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1086",3,12,"radial",0,0.6,"R",1.0843,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1086",1,8,"radial",0.45,0,"L",1.1357,TRUE,8,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1086",2,6,"radial",0.15,0,"L",2.2363,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1086",1,16,"linear",0.15,0,"L",1.7519,TRUE,8,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1086",2,10,"radial",0,0.6,"R",1.803,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1086",3,8,"linear",0.15,0,"L",0.96756,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1086",3,4,"linear",0.15,0,"L",1.8351,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1086",1,8,"radial",0.45,0,"L",1.1678,TRUE,8,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1086",4,9,"radial",0,0.6,"R",1.0514,TRUE,8,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1086",2,4,"radial",0.3,0,"L",2.6521,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1086",2,11,"linear",0.45,0,"L",2.0685,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1086",3,16,"linear",0.3,0,"L",1.3843,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1086",2,12,"linear",0,0.6,"R",1.118,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1086",4,1,"radial",0.6,0,"L",1.3012,TRUE,8,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1086",1,16,"radial",0.3,0,"L",1.368,TRUE,8,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1086",2,16,"linear",0.3,0,"L",2.586,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1086",4,10,"radial",0.3,0,"L",1.351,TRUE,8,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1086",1,2,"radial",0.6,0,"L",1.6377,TRUE,8,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1086",1,5,"linear",0,0.3,"R",1.653,TRUE,8,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1086",2,5,"linear",0.15,0,"L",2.7857,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1086",2,8,"linear",0.15,0,"L",2.8861,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1086",4,13,"linear",0,0.15,"R",2.9862,TRUE,8,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1086",3,16,"linear",0.3,0,"L",2.0698,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1086",2,13,"radial",0.6,0,"L",1.4886,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1086",1,13,"linear",0.3,0,"L",1.3681,TRUE,8,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1086",1,2,"radial",0.6,0,"L",3.0363,TRUE,8,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1086",2,6,"radial",0.45,0,"L",1.306,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1086",1,2,"radial",0,0.15,"R",2.9863,TRUE,8,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1086",1,5,"linear",0.6,0,"L",1.7517,TRUE,8,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1086",3,15,"radial",0,0.45,"R",1.1011,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1086",4,12,"radial",0.45,0,"L",1.6591,TRUE,8,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1086",3,14,"linear",0,0.3,"R",2.5131,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1086",2,4,"linear",0,0.45,"R",2.4025,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1086",1,3,"linear",0,0.6,"R",2.1943,TRUE,8,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1086",2,16,"linear",0.3,0,"L",2.7525,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1086",3,10,"linear",0,0.15,"R",3.67,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1086",2,8,"linear",0,0.6,"R",1.2855,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1086",4,12,"radial",0.3,0,"L",1.1342,TRUE,8,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1086",2,16,"radial",0,0.45,"R",1.168,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1086",4,9,"linear",0,0.3,"R",1.886,TRUE,8,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1086",3,6,"linear",0,0.45,"R",1.2021,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1086",1,9,"linear",0,0.3,"R",1.0513,TRUE,8,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1086",2,9,"linear",0.45,0,"L",2.0687,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1086",4,15,"radial",0.15,0,"R",2.3251,FALSE,8,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1086",1,6,"radial",0,0.3,"R",1.074,TRUE,8,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1086",1,6,"linear",0.3,0,"L",1.4435,TRUE,8,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1086",2,2,"radial",0,0.15,"R",1.6687,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1086",1,5,"linear",0,0.6,"R",1.2849,TRUE,8,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1086",1,11,"radial",0,0.6,"R",1.0345,TRUE,8,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1086",1,4,"radial",0,0.45,"R",8.0237,TRUE,8,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1086",2,3,"radial",0,0.15,"R",1.4531,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1086",1,1,"radial",0.6,0,"L",1.2847,TRUE,8,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1086",3,7,"linear",0.45,0,"L",1.4526,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1086",4,13,"linear",0.15,0,"R",3.0027,FALSE,8,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1086",3,6,"radial",0.15,0,"L",2.2019,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1086",4,11,"linear",0,0.45,"R",1.6687,TRUE,8,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1086",4,15,"radial",0.3,0,"L",1.2677,TRUE,8,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1086",4,4,"linear",0,0.45,"R",1.0011,TRUE,8,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1086",4,8,"linear",0.45,0,"L",1.1678,TRUE,8,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1086",1,3,"radial",0,0.15,"R",4.0533,TRUE,8,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1086",4,15,"linear",0,0.15,"R",1.8852,TRUE,8,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1086",4,6,"linear",0.3,0,"L",1.3012,TRUE,8,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1086",4,14,"radial",0.15,0,"L",3.8881,TRUE,8,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1086",3,6,"radial",0.6,0,"L",1.1677,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1086",2,15,"radial",0,0.45,"R",1.1678,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1086",3,2,"radial",0.45,0,"L",1.9186,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1086",2,4,"linear",0,0.45,"R",1.1513,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.45
"1086",3,8,"linear",0.15,0,"L",2.5857,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1086",3,10,"radial",0.3,0,"L",1.1344,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1086",3,14,"radial",0,0.3,"R",1.952,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1086",2,5,"radial",0.15,0,"L",4.9607,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.15
"1086",2,11,"radial",0,0.3,"R",1.1844,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1086",2,16,"linear",0.3,0,"L",1.2348,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.3
"1086",3,1,"linear",0.6,0,"L",1.101,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1086",4,2,"radial",0.6,0,"L",1.5015,TRUE,8,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1086",4,8,"linear",0.6,0,"L",1.4511,TRUE,8,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1086",2,7,"radial",0.6,0,"L",1.2348,TRUE,2,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1086",1,1,"linear",0,0.6,"R",1.2513,TRUE,8,2776,"Male","white","linear-radial coh [.15 .3 .45 .6]",8228,0.6
"1087",3,4,"radial",0,0.3,"R",1.2365,TRUE,8,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.3
"1087",3,11,"radial",0,0.3,"R",1.1679,TRUE,8,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.3
"1087",3,8,"radial",0.45,0,"L",1.7575,TRUE,8,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.45
"1087",1,9,"linear",0,0.3,"R",2.469,TRUE,8,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.3
"1087",4,15,"linear",0,0.3,"R",2.3518,TRUE,2,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.3
"1087",2,10,"radial",0.3,0,"L",1.3347,TRUE,2,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.3
"1087",4,15,"linear",0.3,0,"L",1.8017,TRUE,2,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.3
"1087",4,2,"radial",0,0.15,"L",2.7523,FALSE,2,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.15
"1087",3,7,"radial",0,0.3,"R",1.8351,TRUE,8,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.3
"1087",2,11,"linear",0.45,0,"L",2.0355,TRUE,2,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.45
"1087",1,7,"radial",0,0.15,"R",9.258,TRUE,8,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.15
"1087",1,9,"radial",0.15,0,"L",2.0026,TRUE,8,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.15
"1087",1,9,"radial",0,0.6,"R",1.1509,TRUE,8,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.6
"1087",2,1,"linear",0.6,0,"L",1.4362,TRUE,2,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.6
"1087",3,9,"radial",0.15,0,"R",3.6865,FALSE,8,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.15
"1087",4,4,"linear",0.6,0,"L",1.5849,TRUE,2,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.6
"1087",3,13,"linear",0.3,0,"L",1.252,TRUE,8,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.3
"1087",1,9,"radial",0,0.6,"R",2.2184,TRUE,8,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.6
"1087",2,12,"radial",0,0.6,"R",1.0679,TRUE,2,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.6
"1087",3,2,"linear",0,0.6,"R",1.9354,TRUE,8,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.6
"1087",3,2,"radial",0,0.15,"R",2.5019,TRUE,8,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.15
"1087",2,14,"linear",0,0.3,"R",3.8866,TRUE,2,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.3
"1087",2,12,"radial",0,0.6,"R",1.2846,TRUE,2,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.6
"1087",1,1,"linear",0,0.6,"R",2.0714,TRUE,8,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.6
"1087",4,8,"linear",0,0.15,"R",2.7859,TRUE,2,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.15
"1087",3,11,"radial",0.3,0,"L",1.5845,TRUE,8,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.3
"1087",1,3,"radial",0,0.45,"R",1.368,TRUE,8,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.45
"1087",3,8,"linear",0.6,0,"L",1.3012,TRUE,8,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.6
"1087",4,12,"linear",0,0.15,"R",1.9859,TRUE,2,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.15
"1087",2,14,"linear",0,0.6,"R",3.0193,TRUE,2,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.6
"1087",2,16,"radial",0,0.45,"R",1.1009,TRUE,2,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.45
"1087",2,4,"linear",0,0.45,"R",1.4529,TRUE,2,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.45
"1087",1,12,"linear",0,0.3,"R",3.0365,TRUE,8,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.3
"1087",3,16,"radial",0.3,0,"L",1.2178,TRUE,8,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.3
"1087",1,1,"radial",0.6,0,"L",1.2604,TRUE,8,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.6
"1087",2,11,"radial",0.15,0,"L",2.0521,TRUE,2,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.15
"1087",4,12,"linear",0,0.6,"R",1.2679,TRUE,2,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.6
"1087",2,1,"linear",0.6,0,"L",1.4354,TRUE,2,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.6
"1087",2,3,"radial",0.3,0,"L",1.4513,TRUE,2,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.3
"1087",2,10,"radial",0,0.6,"R",1.452,TRUE,2,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.6
"1087",2,16,"linear",0.3,0,"L",1.635,TRUE,2,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.3
"1087",4,10,"radial",0,0.6,"R",1.1216,TRUE,2,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.6
"1087",1,7,"radial",0,0.6,"R",1.3012,TRUE,8,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.6
"1087",3,9,"radial",0,0.45,"R",1.919,TRUE,8,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.45
"1087",1,16,"linear",0.15,0,"L",5.1604,TRUE,8,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.15
"1087",1,10,"radial",0.15,0,"L",1.3688,TRUE,8,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.15
"1087",4,11,"radial",0,0.45,"R",1.5684,TRUE,2,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.45
"1087",3,10,"linear",0.3,0,"L",2.4097,TRUE,8,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.3
"1087",3,11,"radial",0.15,0,"L",2.7691,TRUE,8,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.15
"1087",4,14,"radial",0,0.6,"R",1.2179,TRUE,2,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.6
"1087",1,8,"linear",0.45,0,"L",1.7684,TRUE,8,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.45
"1087",1,11,"radial",0.15,0,"R",4.7223,FALSE,8,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.15
"1087",2,12,"linear",0.3,0,"L",1.4848,TRUE,2,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.3
"1087",3,3,"linear",0,0.6,"R",1.67,TRUE,8,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.6
"1087",2,13,"linear",0,0.6,"R",1.2354,TRUE,2,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.6
"1087",4,5,"linear",0,0.15,"L",1.5232,FALSE,2,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.15
"1087",1,15,"radial",0.15,0,"L",2.3532,TRUE,8,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.15
"1087",3,8,"radial",0.45,0,"L",1.3707,TRUE,8,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.45
"1087",1,15,"radial",0.3,0,"L",1.6513,TRUE,8,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.3
"1087",1,16,"linear",0.15,0,"L",8.2237,TRUE,8,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.15
"1087",3,2,"radial",0,0.15,"R",2.3685,TRUE,8,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.15
"1087",3,4,"radial",0,0.45,"R",2.1185,TRUE,8,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.45
"1087",2,10,"linear",0,0.15,"R",4.0042,TRUE,2,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.15
"1087",2,9,"radial",0,0.3,"R",1.3348,TRUE,2,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.3
"1087",1,11,"radial",0.3,0,"L",1.7347,TRUE,8,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.3
"1087",2,1,"linear",0.6,0,"L",2.402,TRUE,2,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.6
"1087",3,7,"linear",0,0.45,"R",1.4229,TRUE,8,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.45
"1087",3,15,"radial",0.15,0,"L",2.343,TRUE,8,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.15
"1087",1,15,"linear",0,0.15,"R",3.17,TRUE,8,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.15
"1087",3,14,"linear",0.45,0,"L",1.8869,TRUE,8,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.45
"1087",3,6,"radial",0,0.3,"R",1.8352,TRUE,8,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.3
"1087",2,15,"radial",0,0.45,"R",1.4519,TRUE,2,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.45
"1087",1,7,"linear",0,0.45,"R",1.5848,TRUE,8,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.45
"1087",4,8,"linear",0.15,0,"R",3.8868,FALSE,2,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.15
"1087",4,2,"radial",0.45,0,"L",1.9021,TRUE,2,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.45
"1087",3,16,"linear",0.15,0,"R",2.0851,FALSE,8,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.15
"1087",4,14,"linear",0,0.3,"R",2.6024,TRUE,2,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.3
"1087",2,16,"radial",0,0.45,"R",1.1344,TRUE,2,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.45
"1087",3,3,"radial",0,0.45,"R",1.0855,TRUE,8,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.45
"1087",1,7,"linear",0,0.45,"R",1.9519,TRUE,8,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.45
"1087",3,6,"radial",0.45,0,"L",1.3346,TRUE,8,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.45
"1087",1,4,"radial",0,0.45,"R",1.4851,TRUE,8,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.45
"1087",1,6,"linear",0.6,0,"L",1.2512,TRUE,8,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.6
"1087",2,13,"linear",0,0.3,"R",1.2376,TRUE,2,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.3
"1087",4,4,"linear",0,0.45,"R",2.2351,TRUE,2,2778,"Female","more.than.one","linear-radial coh [.15 .3 .45 .6]",8282,0.45
