ParticipantID,SessionDate,Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc,Coh,Run,DegPSec,Gender,Race,Ethnicity,Language,Setting,State,SpeedOrder,AgeYears
25,Mar-2015,5,16,linear,0.15,0,L,1.4058,1,0.15,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,22.34360027
25,Mar-2015,5,16,linear,0.15,0,L,1.0178,1,0.15,4,2,Male,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,22.34360027
25,Mar-2015,5,16,linear,0,0.05,L,7.1729,0,0.05,1,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,22.34360027
25,Mar-2015,5,16,linear,0,0.05,R,6.0884,1,0.05,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,22.34360027
26,Mar-2015,1,1,linear,0.1,0,L,5.9385,1,0.1,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,1,linear,0.1,0,L,4.8472,1,0.1,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,1,radial,0.15,0,L,4.5868,1,0.15,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,1,radial,0.15,0,L,2.6223,1,0.15,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,2,linear,0.2,0,L,5.0543,1,0.2,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,2,linear,0.2,0,L,4.3871,1,0.2,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,2,radial,0.1,0,L,4.5708,1,0.1,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,2,radial,0.1,0,L,2.5022,1,0.1,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,3,radial,0.2,0,L,4.1277,1,0.2,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,3,radial,0.2,0,L,1.7013,1,0.2,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,3,radial,0,0.15,R,2.8063,1,0.15,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,3,radial,0,0.15,R,2.654,1,0.15,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,4,linear,0.05,0,R,5.4548,0,0.05,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,4,linear,0.05,0,R,4.1388,0,0.05,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,4,radial,0,0.2,R,2.6693,1,0.2,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,4,radial,0,0.2,R,2.8191,1,0.2,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,5,linear,0,0.2,L,3.9865,0,0.2,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,5,linear,0,0.2,R,2.0047,1,0.2,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,5,radial,0.05,0,R,5.9418,0,0.05,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,5,radial,0.05,0,R,4.8775,0,0.05,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,6,radial,0,0.05,None,0,0,0.05,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,6,radial,0,0.05,R,3.6197,1,0.05,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,6,linear,0.2,0,L,4.4705,1,0.2,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,6,linear,0.2,0,L,4.8212,1,0.2,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,7,radial,0,0.2,R,1.568,1,0.2,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,7,radial,0,0.2,R,1.7696,1,0.2,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,7,linear,0,0.1,L,5.1041,0,0.1,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,7,linear,0,0.1,R,2.6858,1,0.1,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,8,linear,0,0.15,R,2.6689,1,0.15,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,8,linear,0,0.15,R,2.6218,1,0.15,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,8,linear,0.15,0,L,8.0302,1,0.15,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,8,linear,0.15,0,L,2.7911,1,0.15,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,9,radial,0,0.15,R,2.9023,1,0.15,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,9,radial,0,0.15,R,2.969,1,0.15,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,9,radial,0,0.1,L,8.5071,0,0.1,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,9,radial,0,0.1,L,7.0092,0,0.1,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,10,linear,0,0.1,R,3.9942,1,0.1,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,10,linear,0,0.1,R,2.5355,1,0.1,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,10,linear,0.05,0,L,7.0058,1,0.05,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,10,linear,0.05,0,R,4.8209,0,0.05,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,11,radial,0.05,0,R,4.1871,0,0.05,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,11,radial,0.05,0,R,9.3913,0,0.05,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,11,radial,0,0.05,L,7.4899,0,0.05,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,11,radial,0,0.05,L,3.4532,0,0.05,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,12,linear,0,0.05,L,4.0371,0,0.05,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,12,linear,0,0.05,L,6.6586,0,0.05,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,12,radial,0.2,0,L,2.7725,1,0.2,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,12,radial,0.2,0,L,2.5523,1,0.2,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,13,radial,0.15,0,L,2.2053,1,0.15,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,13,radial,0.15,0,L,3.4066,1,0.15,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,13,linear,0,0.15,R,2.7198,1,0.15,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,13,linear,0,0.15,R,4.4541,1,0.15,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,14,linear,0.15,0,L,3.605,1,0.15,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,14,linear,0.15,0,L,3.7205,1,0.15,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,14,linear,0,0.2,R,5.2049,1,0.2,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,14,linear,0,0.2,R,2.7858,1,0.2,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,15,radial,0,0.1,R,4.3542,1,0.1,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,15,radial,0,0.1,R,7.9902,1,0.1,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,15,linear,0.1,0,L,6.1581,1,0.1,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,15,linear,0.1,0,L,2.869,1,0.1,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,16,radial,0.1,0,R,4.0035,0,0.1,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,16,radial,0.1,0,L,4.3427,1,0.1,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,16,linear,0,0.05,R,7.5732,1,0.05,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,1,16,linear,0,0.05,R,2.5525,1,0.05,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,1,radial,0.2,0,L,2.2683,1,0.2,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,1,radial,0.2,0,L,1.8054,1,0.2,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,1,linear,0.2,0,L,9.9921,1,0.2,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,1,linear,0.2,0,L,1.8017,1,0.2,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,2,linear,0.1,0,L,5.3213,1,0.1,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,2,linear,0.1,0,L,6.0383,1,0.1,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,2,radial,0.15,0,L,8.5741,1,0.15,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,2,radial,0.15,0,L,2.7527,1,0.15,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,3,linear,0.2,0,R,3.8537,0,0.2,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,3,linear,0.2,0,L,5.1214,1,0.2,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,3,linear,0,0.1,R,8.1911,1,0.1,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,3,linear,0,0.1,R,3.0191,1,0.1,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,4,linear,0.05,0,L,5.9047,1,0.05,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,4,linear,0.05,0,R,3.7368,0,0.05,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,4,radial,0.1,0,R,9.7463,0,0.1,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,4,radial,0.1,0,R,3.4363,0,0.1,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,5,linear,0,0.2,L,3.136,0,0.2,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,5,linear,0,0.2,R,6.147,1,0.2,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,5,radial,0,0.15,R,8.6416,1,0.15,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,5,radial,0,0.15,L,5.2213,0,0.15,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,6,radial,0,0.05,R,5.6722,1,0.05,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,6,radial,0,0.05,R,4.504,1,0.05,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,6,linear,0.15,0,R,5.7216,0,0.15,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,6,linear,0.15,0,L,2.5858,1,0.15,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,7,radial,0,0.2,R,2.5523,1,0.2,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,7,radial,0,0.2,R,1.4517,1,0.2,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,7,radial,0,0.2,R,2.4189,1,0.2,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,7,radial,0,0.2,R,1.5064,1,0.2,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,8,linear,0,0.15,R,2.7034,1,0.15,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,8,linear,0,0.15,R,1.3679,1,0.15,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,8,radial,0.05,0,None,0,0,0.05,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,8,radial,0.05,0,R,7.6737,0,0.05,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,9,linear,0,0.1,R,2.1683,1,0.1,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,9,linear,0,0.1,R,2.1351,1,0.1,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,9,radial,0,0.1,R,5.9052,1,0.1,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,9,radial,0,0.1,R,2.4522,1,0.1,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,10,radial,0,0.15,R,2.8419,1,0.15,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,10,radial,0,0.15,R,1.174,1,0.15,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,10,linear,0.05,0,R,7.2063,0,0.05,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,10,linear,0.05,0,L,7.1228,1,0.05,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,11,radial,0.05,0,R,2.4081,0,0.05,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,11,radial,0.05,0,R,4.5568,0,0.05,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,11,radial,0,0.05,R,6.172,1,0.05,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,11,radial,0,0.05,R,2.9025,1,0.05,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,12,radial,0.15,0,R,2.869,0,0.15,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,12,radial,0.15,0,R,3.5197,0,0.15,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,12,linear,0,0.15,R,3.4866,1,0.15,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,12,linear,0,0.15,R,5.6912,1,0.15,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,13,linear,0,0.05,R,4.489,1,0.05,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,13,linear,0,0.05,R,8.8951,1,0.05,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,13,linear,0,0.2,R,3.2697,1,0.2,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,13,linear,0,0.2,R,2.5689,1,0.2,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,14,radial,0,0.1,R,3.9366,1,0.1,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,14,radial,0,0.1,R,3.3531,1,0.1,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,14,linear,0.1,0,L,5.8382,1,0.1,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,14,linear,0.1,0,R,2.7025,0,0.1,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,15,radial,0.1,0,L,3.4532,1,0.1,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,15,radial,0.1,0,L,3.7031,1,0.1,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,15,radial,0.2,0,L,2.2853,1,0.2,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,15,radial,0.2,0,L,2.6356,1,0.2,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,16,linear,0.15,0,L,5.2714,1,0.15,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,16,linear,0.15,0,L,4.9471,1,0.15,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,16,linear,0,0.05,L,6.328,0,0.05,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,2,16,linear,0,0.05,L,7.1062,0,0.05,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,3,1,radial,0.2,0,L,2.419,1,0.2,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,3,1,radial,0.2,0,L,2.8193,1,0.2,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,3,1,radial,0.15,0,L,2.919,1,0.15,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,3,1,radial,0.15,0,L,2.5191,1,0.15,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,3,2,radial,0,0.05,R,5.6882,1,0.05,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,3,2,radial,0,0.05,L,3.026,0,0.05,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,3,2,radial,0.1,0,L,5.9549,1,0.1,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,3,2,radial,0.1,0,L,6.2439,1,0.1,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,3,3,radial,0,0.2,R,2.519,1,0.2,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,3,3,radial,0,0.2,R,1.2854,1,0.2,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,3,3,radial,0,0.15,R,2.2354,1,0.15,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,3,3,radial,0,0.15,R,1.5012,1,0.15,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,3,4,radial,0,0.15,R,2.8364,1,0.15,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,3,4,radial,0,0.15,R,2.3382,1,0.15,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,3,4,radial,0,0.2,R,3.4035,1,0.2,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,3,4,radial,0,0.2,R,2.5861,1,0.2,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,3,5,linear,0.1,0,R,6.9894,0,0.1,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,3,5,linear,0.1,0,L,7.3558,1,0.1,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,3,5,radial,0.05,0,R,9.1745,0,0.05,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,3,5,radial,0.05,0,L,2.8037,1,0.05,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,3,6,linear,0.2,0,L,4.5875,1,0.2,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,3,6,linear,0.2,0,L,3.0919,1,0.2,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,3,6,radial,0,0.1,R,2.4909,1,0.1,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,3,6,radial,0,0.1,R,4.8464,1,0.1,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,3,7,linear,0.05,0,L,6.4888,1,0.05,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,3,7,linear,0.05,0,L,8.7743,1,0.05,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,3,7,radial,0,0.05,L,8.3675,0,0.05,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,3,7,radial,0,0.05,R,2.1021,1,0.05,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,3,8,linear,0,0.2,R,3.253,1,0.2,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,3,8,linear,0,0.2,R,1.7849,1,0.2,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,3,8,linear,0.2,0,R,6.6555,0,0.2,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,3,8,linear,0.2,0,L,2.5021,1,0.2,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,3,9,linear,0,0.15,R,3.2526,1,0.15,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,3,9,linear,0,0.15,R,1.6849,1,0.15,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,3,9,linear,0,0.1,R,8.0399,1,0.1,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,3,9,linear,0,0.1,R,2.7523,1,0.1,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,3,10,radial,0.05,0,L,7.5729,1,0.05,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,3,10,radial,0.05,0,None,0,0,0.05,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,3,10,radial,0.2,0,R,5.2379,0,0.2,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,3,10,radial,0.2,0,L,2.6024,1,0.2,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,3,11,radial,0.15,0,L,2.7358,1,0.15,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,3,11,radial,0.15,0,L,1.8182,1,0.15,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,3,11,linear,0.15,0,L,7.7735,1,0.15,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
26,Mar-2015,3,11,linear,0.15,0,R,4.7709,0,0.15,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,19.51266256
